FID,ID,kabko,lat,long,tanggal_ms,tanggal_iso,hari,populasi,otg,odp_aktif,pdp_aktif,pos_aktif,pos_rs,pos_meninggal,pos_sembuh,pos_total
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594684800000,2020-07-14,116,2459890,2317,293,10,101,97,5,70,176
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593302400000,2020-06-28,100,129891,99,212,6,50,10,3,9,62
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593129600000,2020-06-26,98,142798,139,4,0,3,3,0,4,7
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593129600000,2020-06-26,98,1126392,93,232,82,134,109,11,17,162
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592265600000,2020-06-16,88,201585,146,8,3,17,1,3,17,37
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593129600000,2020-06-26,98,1057011,2096,6,35,35,35,7,33,75
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595635200000,2020-07-25,127,177399,307,1,0,12,9,0,14,26
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592438400000,2020-06-18,90,874890,514,39,103,75,14,9,42,126
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592611200000,2020-06-20,92,697600,261,16,15,4,4,0,15,19
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593216000000,2020-06-27,99,1044718,728,17,26,16,11,4,37,57
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593216000000,2020-06-27,99,830134,477,11,1,8,8,0,14,22
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593043200000,2020-06-25,97,888214,846,73,49,55,52,19,18,92
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592611200000,2020-06-20,92,2282215,4663,191,480,902,558,91,193,1186
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594771200000,2020-07-15,117,2459890,2324,292,11,105,101,6,70,181
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592697600000,2020-06-21,93,1043182,910,793,28,161,49,2,58,221
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592870400000,2020-06-23,95,685776,706,26,17,70,16,9,18,97
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592870400000,2020-06-23,95,289109,581,3,7,37,13,1,21,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592870400000,2020-06-23,95,1174890,1198,13,6,11,7,4,113,128
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592697600000,2020-06-21,93,871825,321,31,17,13,13,2,22,37
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592611200000,2020-06-20,92,2904751,5038,479,2564,2665,929,348,1559,4572
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592524800000,2020-06-19,91,209125,346,14,27,36,10,4,14,54
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593129600000,2020-06-26,98,2619975,428,26,103,126,74,18,60,204
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594252800000,2020-07-09,111,1189380,1030,61,88,112,42,35,111,258
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593129600000,2020-06-26,98,1637682,949,1082,120,227,84,23,68,318
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593129600000,2020-06-26,98,629020,233,44,10,17,8,4,75,96
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592611200000,2020-06-20,92,989001,93,87,26,52,2,8,19,79
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592611200000,2020-06-20,92,239024,504,22,7,13,13,1,23,37
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593388800000,2020-06-29,101,555984,592,20,1,12,2,1,11,24
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593302400000,2020-06-28,100,683784,947,2,20,8,8,0,27,35
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592697600000,2020-06-21,93,1177016,941,36,15,46,10,7,35,88
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593216000000,2020-06-27,99,142798,139,4,0,3,3,0,4,7
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593216000000,2020-06-27,99,1126392,93,232,83,137,117,13,17,167
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592352000000,2020-06-17,89,201585,147,5,4,20,1,3,17,40
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593216000000,2020-06-27,99,1057011,2139,8,26,36,36,7,33,76
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595721600000,2020-07-26,128,177399,322,0,0,13,10,0,14,27
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592524800000,2020-06-19,91,874890,574,35,106,75,16,9,44,128
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592697600000,2020-06-21,93,697600,265,18,15,4,4,0,15,19
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593302400000,2020-06-28,100,1044718,728,19,24,13,10,4,40,57
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592524800000,2020-06-19,91,1092387,0,3,9,9,9,1,8,18
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593302400000,2020-06-28,100,830134,486,13,1,8,8,0,14,22
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593129600000,2020-06-26,98,888214,846,73,47,70,67,19,18,107
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592697600000,2020-06-21,93,2282215,4663,196,513,907,560,94,194,1195
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593388800000,2020-06-29,101,129891,102,166,6,51,10,4,9,64
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594857600000,2020-07-16,118,2459890,2348,291,12,109,105,7,71,187
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592784000000,2020-06-22,94,1043182,910,802,29,161,49,2,58,221
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592956800000,2020-06-24,96,685776,706,22,17,70,14,9,18,97
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592956800000,2020-06-24,96,289109,587,5,9,36,12,1,22,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592956800000,2020-06-24,96,1174890,1198,14,7,11,6,4,113,128
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592784000000,2020-06-22,94,871825,320,31,17,14,14,2,22,38
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592697600000,2020-06-21,93,2904751,5092,465,2599,2678,665,355,1595,4628
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592611200000,2020-06-20,92,209125,346,14,27,36,10,4,14,54
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593216000000,2020-06-27,99,2619975,428,19,97,128,77,19,62,209
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594339200000,2020-07-10,112,1189380,1038,65,93,111,28,36,114,261
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593216000000,2020-06-27,99,1637682,959,1082,126,232,81,24,68,324
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593216000000,2020-06-27,99,629020,233,47,11,17,8,4,75,96
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592697600000,2020-06-21,93,989001,93,85,21,48,2,8,23,79
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593216000000,2020-06-27,99,888214,846,56,47,67,64,20,21,108
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593475200000,2020-06-30,102,555984,592,19,2,12,2,1,11,24
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593388800000,2020-06-29,101,683784,947,2,21,7,7,0,28,35
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592784000000,2020-06-22,94,1177016,946,31,16,46,10,7,35,88
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593302400000,2020-06-28,100,142798,139,4,0,3,3,0,4,7
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593302400000,2020-06-28,100,1126392,93,232,82,144,119,13,17,174
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592438400000,2020-06-18,90,201585,172,11,5,22,1,3,17,42
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593302400000,2020-06-28,100,1057011,2213,8,25,39,39,8,34,81
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595808000000,2020-07-27,129,177399,326,0,0,13,10,0,14,27
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592611200000,2020-06-20,92,874890,577,38,98,78,18,10,47,135
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592784000000,2020-06-22,94,697600,272,20,14,5,2,0,15,20
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593388800000,2020-06-29,101,1044718,758,15,26,13,10,4,40,57
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593388800000,2020-06-29,101,830134,486,10,1,9,9,0,14,23
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592611200000,2020-06-20,92,1092387,0,5,9,15,15,1,8,24
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592697600000,2020-06-21,93,239024,504,22,9,13,13,1,23,37
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592784000000,2020-06-22,94,2282215,4663,212,522,927,570,97,196,1220
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593475200000,2020-06-30,102,129891,107,160,6,59,15,3,9,71
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594944000000,2020-07-17,119,2459890,2437,291,13,107,103,7,74,188
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592870400000,2020-06-23,95,1043182,938,807,31,161,49,2,58,221
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1593043200000,2020-06-25,97,685776,706,28,16,70,14,9,18,97
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1593043200000,2020-06-25,97,289109,594,5,10,26,8,1,32,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1593043200000,2020-06-25,97,1174890,1198,15,6,11,8,4,115,130
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592870400000,2020-06-23,95,871825,330,32,18,13,13,2,23,38
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592784000000,2020-06-22,94,2904751,5134,441,2309,2781,668,359,1631,4771
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593302400000,2020-06-28,100,2619975,428,17,112,129,77,20,62,211
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594425600000,2020-07-11,113,1189380,1060,68,95,114,30,37,114,265
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593302400000,2020-06-28,100,1637682,959,1082,137,231,82,24,70,325
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593302400000,2020-06-28,100,629020,234,41,13,25,8,4,75,104
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592784000000,2020-06-22,94,989001,93,94,21,45,2,8,26,79
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593302400000,2020-06-28,100,888214,846,54,48,67,64,20,22,109
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593561600000,2020-07-01,103,555984,635,20,3,15,2,1,11,27
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593475200000,2020-06-30,102,683784,958,1,21,5,5,0,30,35
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592870400000,2020-06-23,95,1177016,946,30,17,46,10,7,35,88
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593388800000,2020-06-29,101,142798,139,2,0,2,2,0,6,8
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593388800000,2020-06-29,101,1126392,93,232,82,147,122,13,17,177
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592524800000,2020-06-19,91,201585,178,12,4,26,2,3,17,46
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593388800000,2020-06-29,101,1057011,2305,8,26,37,37,9,35,81
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595894400000,2020-07-28,130,177399,326,0,1,12,9,0,15,27
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592697600000,2020-06-21,93,874890,577,46,100,88,20,10,47,145
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592697600000,2020-06-21,93,209125,349,18,30,36,10,4,14,54
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592870400000,2020-06-23,95,697600,273,16,14,5,1,0,15,20
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594512000000,2020-07-12,114,1189380,1065,67,99,107,31,38,124,269
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593475200000,2020-06-30,102,1044718,782,16,28,13,10,4,41,58
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593475200000,2020-06-30,102,830134,487,13,2,12,12,0,14,26
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592697600000,2020-06-21,93,1092387,65,5,5,16,16,1,8,25
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592784000000,2020-06-22,94,239024,526,29,10,16,16,1,23,40
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592870400000,2020-06-23,95,2282215,4663,226,532,967,605,97,196,1260
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592956800000,2020-06-24,96,1177016,946,30,17,46,10,7,35,88
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593561600000,2020-07-01,103,129891,120,169,6,58,15,4,9,71
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592956800000,2020-06-24,96,1043182,947,834,30,123,49,2,97,222
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1593129600000,2020-06-26,98,685776,706,30,13,70,13,9,18,97
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1593129600000,2020-06-26,98,289109,600,5,9,25,7,1,33,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1593129600000,2020-06-26,98,1174890,1198,12,5,12,7,4,115,131
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592956800000,2020-06-24,96,871825,348,29,18,11,11,2,25,38
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592870400000,2020-06-23,95,2904751,5187,473,2392,2846,676,362,1670,4878
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593388800000,2020-06-29,101,2619975,428,16,108,132,80,20,62,214
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593388800000,2020-06-29,101,629020,291,42,13,25,7,4,76,105
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592870400000,2020-06-23,95,989001,93,98,22,47,2,8,26,81
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593388800000,2020-06-29,101,888214,846,50,50,66,63,20,23,109
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593648000000,2020-07-02,104,555984,668,20,4,15,2,1,11,27
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593561600000,2020-07-01,103,683784,958,1,21,5,5,0,30,35
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1595030400000,2020-07-18,120,2459890,2534,293,16,103,99,7,83,193
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593475200000,2020-06-30,102,142798,160,2,0,3,3,0,6,9
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593475200000,2020-06-30,102,1126392,124,232,82,169,113,13,25,207
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1593216000000,2020-06-27,99,685776,706,35,9,70,13,9,18,97
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592611200000,2020-06-20,92,201585,189,12,3,31,2,3,17,51
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593475200000,2020-06-30,102,1057011,2334,8,30,37,37,9,35,81
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595980800000,2020-07-29,131,177399,332,4,0,11,8,0,16,27
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592784000000,2020-06-22,94,874890,577,47,106,91,20,10,47,148
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592784000000,2020-06-22,94,209125,369,18,31,36,10,4,14,54
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592956800000,2020-06-24,96,697600,274,18,13,5,1,0,15,20
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593388800000,2020-06-29,101,1637682,959,1091,137,234,84,24,70,328
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594598400000,2020-07-13,115,1189380,1079,68,103,107,35,40,126,273
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593561600000,2020-07-01,103,1044718,858,16,31,13,10,4,41,58
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593561600000,2020-07-01,103,830134,487,10,2,12,12,0,14,26
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592784000000,2020-06-22,94,1092387,65,5,6,26,26,1,8,35
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592870400000,2020-06-23,95,239024,559,29,7,16,16,2,25,43
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592956800000,2020-06-24,96,2282215,4753,234,552,983,619,97,207,1287
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1593043200000,2020-06-25,97,1177016,946,33,17,46,10,7,35,88
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593648000000,2020-07-02,104,129891,124,180,6,59,16,4,12,75
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1593043200000,2020-06-25,97,1043182,951,845,19,98,25,2,124,224
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1593216000000,2020-06-27,99,289109,600,43,9,25,7,1,33,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1593216000000,2020-06-27,99,1174890,1198,14,5,12,7,4,115,131
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1593043200000,2020-06-25,97,871825,357,27,14,12,12,2,25,39
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1596067200000,2020-07-30,132,177399,332,5,1,11,8,0,16,27
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593475200000,2020-06-30,102,2619975,428,16,122,134,77,20,62,216
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593475200000,2020-06-30,102,629020,303,40,13,24,10,4,77,105
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592956800000,2020-06-24,96,989001,93,97,22,47,2,8,26,81
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593475200000,2020-06-30,102,888214,846,53,52,70,67,21,24,115
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593734400000,2020-07-03,105,555984,702,20,2,17,3,1,11,29
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593648000000,2020-07-02,104,683784,958,5,16,3,3,0,32,35
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1595116800000,2020-07-19,121,2459890,2534,293,16,103,99,7,84,194
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593561600000,2020-07-01,103,142798,168,3,0,3,3,0,6,9
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593561600000,2020-07-01,103,1126392,124,232,82,165,108,13,29,207
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1593302400000,2020-06-28,100,685776,706,34,10,70,13,9,18,97
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592697600000,2020-06-21,93,201585,194,12,3,32,3,3,17,52
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593561600000,2020-07-01,103,1057011,2371,8,26,44,44,10,36,90
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592956800000,2020-06-24,96,2904751,5305,469,2420,2755,674,369,1838,4962
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592870400000,2020-06-23,95,874890,577,50,106,111,22,10,47,168
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592870400000,2020-06-23,95,209125,389,19,31,33,9,4,17,54
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1593043200000,2020-06-25,97,697600,274,21,12,7,2,0,15,22
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593475200000,2020-06-30,102,1637682,965,1091,144,231,92,27,78,336
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594684800000,2020-07-14,116,1189380,1103,64,110,108,34,40,126,274
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593648000000,2020-07-02,104,1044718,858,17,31,13,10,4,41,58
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593648000000,2020-07-02,104,830134,496,10,1,12,12,0,14,26
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592956800000,2020-06-24,96,239024,603,21,11,17,16,2,25,44
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592870400000,2020-06-23,95,1092387,64,5,6,27,27,1,8,36
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1593561600000,2020-07-01,103,888214,846,55,50,72,69,21,24,117
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1593043200000,2020-06-25,97,2282215,4803,227,554,1014,640,108,212,1334
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1593129600000,2020-06-26,98,1177016,958,31,17,46,10,7,35,88
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593734400000,2020-07-03,105,129891,132,183,6,60,16,4,12,76
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1593129600000,2020-06-26,98,1043182,955,856,19,58,27,3,167,228
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1593302400000,2020-06-28,100,289109,600,45,10,25,7,1,33,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1593302400000,2020-06-28,100,1174890,1198,12,4,14,7,4,116,134
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1593129600000,2020-06-26,98,871825,357,27,14,8,8,2,29,39
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1596153600000,2020-07-31,133,177399,333,5,0,9,6,0,18,27
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593561600000,2020-07-01,103,2619975,428,16,123,139,79,21,63,223
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593561600000,2020-07-01,103,1637682,970,1091,143,234,93,28,78,340
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593561600000,2020-07-01,103,629020,304,46,16,24,10,4,77,105
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1593043200000,2020-06-25,97,989001,93,97,23,51,3,8,26,85
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593734400000,2020-07-03,105,683784,958,5,17,3,3,0,32,35
